timestamp,price
2025-01-23 00:00:00,694.4219334575758
2025-01-24 00:00:00,689.6926515818565
2025-01-25 00:00:00,680.331260963174
2025-01-26 00:00:00,686.4624751742597
2025-01-27 00:00:00,664.4667087887276
2025-01-28 00:00:00,679.6778451363223
2025-01-29 00:00:00,661.6311598715406
2025-01-30 00:00:00,667.745952530571
2025-01-31 00:00:00,676.9452959901981
2025-02-01 00:00:00,677.1124207686067
2025-02-02 00:00:00,654.217143435919
2025-02-03 00:00:00,616.6428289864358
2025-02-04 00:00:00,616.4068055452193
2025-02-05 00:00:00,573.6042069760077
2025-02-06 00:00:00,569.5181048818762
2025-02-07 00:00:00,572.2112608064776
2025-02-08 00:00:00,578.4992668082035
2025-02-09 00:00:00,614.7094865407944
2025-02-10 00:00:00,617.2838550746773
